73 0 0.03127193078398705
73 1 0
73 2 0
73 3 0
73 4 0
73 5 0
73 6 1.290923595428467
73 7 2.673841714859009
73 8 0.8372124433517456
73 9 2.102246761322021
73 10 5.509599685668945
73 11 5.786747932434082
73 12 6.39619255065918
73 13 8.396842002868652
73 14 8.134001731872559
73 15 0
73 16 0.68561190366745
73 17 0.7920393347740173
73 18 2.279004335403442
73 19 5.187238693237305
73 20 6.60359001159668
73 21 7.116017818450928
73 22 6.923905849456787
73 23 14.58936214447021
73 24 8.778678894042969
73 25 4.696945667266846
73 26 0
73 27 1.397466063499451
73 28 0.7207964658737183
73 29 1.709845304489136
73 30 2.225520610809326
73 31 3.112224817276001
73 32 5.32800817489624
73 33 5.883185863494873
73 34 4.949397563934326
73 35 2.784445285797119
73 36 2.221893548965454
73 37 6.8548264503479
73 38 10.72079658508301
73 39 10.03223419189453
73 40 15.83420467376709
73 41 13.60267353057861
73 42 11.79709339141846
73 43 11.23986053466797
73 44 0
73 45 3.473388195037842
73 46 5.53704309463501
73 47 5.343024253845215
73 48 5.29604959487915
73 49 3.970431566238403
73 50 1.621780276298523
73 51 3.442453622817993
73 52 6.847002983093262
73 53 3.143523454666138
73 54 1.700324535369873
73 55 6.8548264503479
73 56 11.9368143081665
73 57 13.75562000274658
73 58 11.77090167999268
73 59 15.148024559021
73 60 14.15107250213623
73 61 15.71748542785645
73 62 18.04747772216797
73 63 15.32868957519531
73 64 0.5798764824867249
73 65 7.450111865997314
73 66 8.179634094238281
73 67 5.300281047821045
73 68 6.144370079040527
73 69 8.464276313781738
73 70 7.645305633544922
73 71 6.30186653137207
73 72 5.126107215881348
73 73 5.238776683807373
73 74 5.995508193969727
73 75 8.320874214172363
73 76 7.125003814697266
73 77 14.2086353302002
73 78 17.58981704711914
73 79 15.85716915130615
73 80 15.50688362121582
73 81 18.06178665161133
73 82 16.12844657897949
73 83 2.029511213302612
73 84 8.7869873046875
73 85 8.631864547729492
73 86 9.913789749145508
73 87 8.595224380493164
73 88 6.497143745422363
73 89 5.263466358184814
73 90 6.031609058380127
73 91 6.01738452911377
73 92 5.975954055786133
73 93 5.968737125396729
73 94 11.23897647857666
73 95 9.642457962036133
73 96 7.770965099334717
73 97 14.24822044372559
73 98 17.96622467041016
73 99 15.75783824920654
73 100 15
73 101 19.17417907714844
73 102 19.45721244812012
73 103 4.883967876434326
73 104 12.91767501831055
73 105 11.13139152526855
