latitude,longitude,datetime,value
24.525131,118.148835,27-Sep-2016 19:00:00,4.033503
24.525131,118.151786,05-Sep-2016 09:00:00,0.149465
24.525131,118.151786,29-Sep-2016 17:30:00,0.282739
24.525131,118.151786,30-Sep-2016 17:30:00,4.042373
24.525131,118.159654,10-Sep-2016 17:30:00,0.433991
24.525131,118.159654,11-Sep-2016 17:30:00,0.983634
24.524233,118.102609,09-Sep-2016 20:30:00,6.269414
24.524233,118.102609,14-Sep-2016 21:30:00,1.259517
24.524233,118.109494,29-Sep-2016 13:30:00,0.132573
24.524233,118.110477,16-Sep-2016 07:30:00,6.044564
24.524233,118.110477,17-Sep-2016 07:30:00,1.855740
24.524233,118.110477,19-Sep-2016 09:00:00,1.658972
24.524233,118.110477,19-Sep-2016 09:30:00,2.672179
24.524233,118.110477,29-Sep-2016 08:30:00,0.233017
24.524233,118.110477,29-Sep-2016 14:30:00,0.286394
24.524233,118.128181,18-Sep-2016 20:30:00,1.501168
24.524233,118.140967,22-Sep-2016 10:00:00,0.556336
24.524233,118.152770,30-Sep-2016 17:00:00,1.026643
24.524233,118.181292,21-Sep-2016 08:00:00,0.438450
24.523336,118.098675,15-Sep-2016 02:00:00,2.256504
24.523336,118.102609,09-Sep-2016 21:00:00,0.083230
24.523336,118.108510,18-Sep-2016 17:00:00,7.565333
24.523336,118.108510,29-Sep-2016 13:30:00,3.291406
24.523336,118.110477,14-Sep-2016 08:30:00,1.786067
24.523336,118.111461,16-Sep-2016 11:30:00,0.087579
24.523336,118.111461,17-Sep-2016 20:00:00,12.635346
24.523336,118.111461,17-Sep-2016 23:00:00,16.735962
24.523336,118.111461,17-Sep-2016 23:30:00,19.366876
24.523336,118.111461,18-Sep-2016,13.181001
24.523336,118.111461,18-Sep-2016 00:30:00,14.375916
24.523336,118.111461,18-Sep-2016 08:00:00,3.853427
24.523336,118.129165,18-Sep-2016 18:30:00,0.846123
24.523336,118.140967,16-Sep-2016 07:30:00,3.331949
24.523336,118.140967,17-Sep-2016 09:00:00,0.706743
24.523336,118.143918,13-Sep-2016 10:00:00,0.030136
24.523336,118.143918,18-Sep-2016 08:30:00,5.828891
24.523336,118.143918,18-Sep-2016 09:00:00,2.794797
24.523336,118.147852,02-Sep-2016 06:00:00,1.724586
24.523336,118.147852,10-Sep-2016 06:00:00,0.538102
24.523336,118.147852,12-Sep-2016 06:00:00,1.665858
24.523336,118.147852,26-Sep-2016 06:00:00,3.020235
24.523336,118.152770,30-Sep-2016 17:00:00,7.504410
24.523336,118.160638,11-Sep-2016 17:30:00,2.155499
24.523336,118.176374,16-Sep-2016 08:00:00,0.326285
24.522438,118.112445,17-Sep-2016 19:30:00,0.391504
24.522438,118.112445,18-Sep-2016 12:00:00,6.739738
24.522438,118.130148,14-Sep-2016 18:00:00,1.064103
24.522438,118.132115,11-Sep-2016 02:30:00,1.170191
24.522438,118.141951,23-Sep-2016 11:30:00,1.899798
24.522438,118.142934,02-Sep-2016 15:00:00,1.099230
24.522438,118.142934,16-Sep-2016 08:30:00,0.191063
24.522438,118.161621,09-Sep-2016 12:00:00,4.776456
24.521540,118.103593,29-Sep-2016 14:30:00,1.691788
24.521540,118.105560,29-Sep-2016 14:00:00,1.334747
24.521540,118.105560,29-Sep-2016 14:30:00,0.302229
24.521540,118.112445,17-Sep-2016 23:00:00,6.193324
24.521540,118.112445,18-Sep-2016 12:00:00,4.610443
24.521540,118.113428,17-Sep-2016 23:00:00,23.742314
24.521540,118.130148,09-Sep-2016 11:00:00,1.311668
24.521540,118.130148,12-Sep-2016 14:30:00,0.594450
24.521540,118.131132,14-Sep-2016 18:30:00,13.823411
24.521540,118.131132,17-Sep-2016 18:30:00,0.466774
24.521540,118.131132,18-Sep-2016 17:30:00,16.520610
24.521540,118.131132,18-Sep-2016 20:00:00,40.661887
24.521540,118.131132,18-Sep-2016 20:30:00,8.856840
24.521540,118.131132,18-Sep-2016 21:00:00,1.740341
24.521540,118.131132,24-Sep-2016 12:00:00,1.212393
24.521540,118.132115,18-Sep-2016 20:00:00,1.276224
24.521540,118.135066,17-Sep-2016 07:00:00,3.667513
24.521540,118.135066,18-Sep-2016 07:00:00,1.668563
24.521540,118.136049,16-Sep-2016 08:00:00,11.426384
24.521540,118.136049,17-Sep-2016 12:30:00,0.579316
24.521540,118.136049,30-Sep-2016 05:00:00,1.517240
24.521540,118.137033,15-Sep-2016 18:30:00,2.172588
24.521540,118.137033,15-Sep-2016 19:00:00,8.539146
24.521540,118.137033,17-Sep-2016 07:00:00,1.309369
24.521540,118.137033,17-Sep-2016 07:30:00,4.012828
24.521540,118.139000,15-Sep-2016 18:30:00,0.238914
24.521540,118.139984,17-Sep-2016 17:00:00,1.292639
24.521540,118.139984,18-Sep-2016 07:30:00,5.567223
24.521540,118.139984,18-Sep-2016 08:00:00,4.554938
24.521540,118.140967,17-Sep-2016 08:30:00,11.905785
24.521540,118.140967,17-Sep-2016 11:00:00,1.542491
24.521540,118.140967,18-Sep-2016 08:00:00,9.536176
24.521540,118.140967,18-Sep-2016 11:00:00,2.570746
24.521540,118.141951,16-Sep-2016 08:30:00,6.398148
24.521540,118.142934,16-Sep-2016 08:00:00,10.467235
24.521540,118.142934,17-Sep-2016 08:30:00,0.772266
24.521540,118.161621,11-Sep-2016 17:30:00,2.351018
24.520643,118.102609,01-Sep-2016 22:00:00,3.078708
24.520643,118.102609,20-Sep-2016 07:30:00,0.188986
24.520643,118.107527,18-Sep-2016 22:30:00,4.459867
24.520643,118.108510,18-Sep-2016,0.825665
24.520643,118.113428,17-Sep-2016 22:00:00,0.366264
24.520643,118.113428,19-Sep-2016 07:30:00,10.257637
24.520643,118.118346,19-Sep-2016 11:00:00,1.389246
24.520643,118.129165,18-Sep-2016 14:00:00,4.034314
24.520643,118.130148,16-Sep-2016 10:30:00,4.558388
24.520643,118.132115,17-Sep-2016 13:30:00,0.982234
24.520643,118.132115,18-Sep-2016 20:00:00,1.604096
24.520643,118.133099,22-Sep-2016 10:00:00,2.734023
24.520643,118.134082,16-Sep-2016 09:30:00,4.798680
24.520643,118.135066,15-Sep-2016 12:00:00,2.113870
24.520643,118.138016,17-Sep-2016 08:00:00,1.414387
24.520643,118.139000,15-Sep-2016 08:00:00,1.624563
24.520643,118.139000,17-Sep-2016 07:30:00,2.874582
24.520643,118.153753,10-Sep-2016 21:30:00,12.500189
24.520643,118.153753,10-Sep-2016 22:00:00,8.454005
24.519745,118.090807,28-Sep-2016 16:30:00,3.254201
24.519745,118.092774,14-Sep-2016 15:30:00,0.052115
24.519745,118.103593,01-Sep-2016 22:00:00,6.551968
24.519745,118.113428,14-Sep-2016 09:00:00,3.837515
24.519745,118.119329,19-Sep-2016 14:30:00,2.178739
24.519745,118.119329,30-Sep-2016 10:00:00,0.398685
24.519745,118.119329,30-Sep-2016 20:00:00,0.355519
24.519745,118.132115,18-Sep-2016 18:30:00,2.860899
24.519745,118.132115,18-Sep-2016 20:00:00,9.354469
24.519745,118.132115,18-Sep-2016 20:30:00,8.543827
24.519745,118.143918,15-Sep-2016 17:00:00,0.493105
24.519745,118.153753,10-Sep-2016 22:00:00,5.647708
24.519745,118.153753,10-Sep-2016 22:30:00,0.567672
24.519745,118.176374,20-Sep-2016 19:00:00,9.731038
24.519745,118.177358,06-Sep-2016 11:30:00,2.167169
24.519745,118.177358,13-Sep-2016 09:00:00,3.800671
24.518848,118.113428,01-Sep-2016 00:30:00,1.336898
24.518848,118.113428,26-Sep-2016 09:30:00,0.902764
24.518848,118.113428,26-Sep-2016 10:00:00,1.952140
24.518848,118.119329,19-Sep-2016 11:30:00,2.501201
24.518848,118.119329,21-Sep-2016 15:30:00,2.679638
24.518848,118.119329,30-Sep-2016 20:00:00,0.261573
24.518848,118.126214,19-Sep-2016 13:00:00,2.673967
24.518848,118.126214,19-Sep-2016 13:30:00,6.845204
24.518848,118.126214,19-Sep-2016 14:00:00,0.454828
24.518848,118.132115,15-Sep-2016 12:00:00,0.563926
24.518848,118.132115,18-Sep-2016 19:30:00,2.225164
24.518848,118.132115,18-Sep-2016 20:00:00,17.296323
24.517950,118.106543,19-Sep-2016 20:30:00,0.817451
24.517950,118.108510,02-Sep-2016 19:30:00,1.178184
24.517950,118.120313,07-Sep-2016 21:00:00,3.108926
24.517950,118.124247,19-Sep-2016 11:00:00,0.231299
24.517950,118.124247,19-Sep-2016 13:30:00,6.088480
24.517950,118.125231,19-Sep-2016 13:30:00,3.752617
24.517950,118.132115,18-Sep-2016 19:30:00,16.696711
24.517950,118.132115,18-Sep-2016 20:00:00,28.451923
24.517950,118.132115,18-Sep-2016 20:30:00,20.127024
24.517950,118.143918,22-Sep-2016 11:00:00,7.240627
24.517950,118.143918,26-Sep-2016 08:30:00,3.905864
24.517950,118.144901,14-Sep-2016 21:00:00,7.846830
24.517950,118.145885,21-Sep-2016 15:00:00,1.206169
24.517950,118.177358,02-Sep-2016 18:30:00,2.442155
24.517950,118.177358,11-Sep-2016 16:00:00,0.590306
24.517950,118.177358,20-Sep-2016 19:00:00,11.449364
24.517950,118.177358,20-Sep-2016 19:30:00,10.058084
24.517950,118.177358,23-Sep-2016 09:30:00,11.732870
24.517052,118.089823,13-Sep-2016 10:30:00,1.401920
24.517052,118.104576,19-Sep-2016 21:30:00,10.340393
24.517052,118.105560,19-Sep-2016 21:30:00,23.953593
24.517052,118.113428,23-Sep-2016 15:30:00,1.027979
24.517052,118.119329,19-Sep-2016 14:30:00,0.818213
24.517052,118.121296,19-Sep-2016 10:00:00,8.470883
24.517052,118.121296,19-Sep-2016 10:30:00,0.227659
24.517052,118.132115,14-Sep-2016 18:30:00,1.360723
24.517052,118.132115,18-Sep-2016 19:30:00,21.224702
24.517052,118.132115,18-Sep-2016 20:00:00,14.907629
24.517052,118.132115,18-Sep-2016 20:30:00,8.063415
24.517052,118.132115,18-Sep-2016 22:30:00,0.347201
24.517052,118.133099,18-Sep-2016 19:30:00,9.288097
24.517052,118.139000,17-Sep-2016 15:30:00,0.917731
24.517052,118.139000,27-Sep-2016 09:00:00,1.905615
24.517052,118.139000,30-Sep-2016 11:00:00,7.695879
24.517052,118.139000,30-Sep-2016 11:30:00,0.311367
24.517052,118.139984,16-Sep-2016 02:00:00,0.725751
24.517052,118.139984,30-Sep-2016 11:00:00,8.583821
24.517052,118.140967,27-Sep-2016 09:00:00,5.509350
24.517052,118.142934,30-Sep-2016 11:30:00,2.244642
24.517052,118.154737,01-Sep-2016 11:30:00,0.086319
24.517052,118.154737,07-Sep-2016 11:00:00,1.419600
24.517052,118.156704,29-Sep-2016 15:30:00,0.156858
24.517052,118.177358,15-Sep-2016 12:00:00,1.248265
24.516155,118.089823,13-Sep-2016 10:00:00,1.717057
24.516155,118.107527,01-Sep-2016 21:00:00,0.589347
24.516155,118.107527,07-Sep-2016 21:00:00,0.867059
24.516155,118.116379,17-Sep-2016 21:30:00,7.282153
24.516155,118.116379,17-Sep-2016 22:00:00,12.265836
24.516155,118.117362,17-Sep-2016 19:30:00,1.643155
24.516155,118.117362,17-Sep-2016 21:30:00,3.408955
24.516155,118.118346,19-Sep-2016 14:30:00,1.510817
24.516155,118.119329,19-Sep-2016 14:30:00,2.895080
24.516155,118.133099,18-Sep-2016 19:30:00,10.359812
24.516155,118.133099,18-Sep-2016 20:30:00,5.944522
24.516155,118.134082,16-Sep-2016 15:30:00,11.551337
24.516155,118.134082,16-Sep-2016 16:00:00,10.715865
24.516155,118.134082,17-Sep-2016 04:30:00,5.559748
24.516155,118.134082,17-Sep-2016 05:00:00,15.251561
24.516155,118.134082,18-Sep-2016 15:30:00,8.404031
24.516155,118.135066,16-Sep-2016 15:30:00,5.634847
24.516155,118.135066,16-Sep-2016 16:00:00,1.867790
24.516155,118.135066,16-Sep-2016 16:30:00,1.931721
24.516155,118.135066,17-Sep-2016 03:00:00,2.238110
24.516155,118.135066,17-Sep-2016 04:00:00,4.651195
24.516155,118.135066,17-Sep-2016 04:30:00,18.567027
24.516155,118.135066,17-Sep-2016 05:00:00,7.285845
24.516155,118.135066,17-Sep-2016 05:30:00,8.430243
24.516155,118.135066,18-Sep-2016 15:00:00,7.673379
24.516155,118.135066,18-Sep-2016 15:30:00,12.519881
24.516155,118.135066,18-Sep-2016 16:00:00,8.351452
24.516155,118.136049,17-Sep-2016 01:30:00,1.957122
24.516155,118.136049,17-Sep-2016 02:30:00,5.932900
24.516155,118.136049,17-Sep-2016 03:00:00,23.607234
24.516155,118.136049,17-Sep-2016 04:00:00,15.018653
24.516155,118.136049,17-Sep-2016 04:30:00,6.925920
24.516155,118.136049,17-Sep-2016 05:00:00,0.204517
24.516155,118.136049,17-Sep-2016 06:00:00,0.783749
24.516155,118.136049,18-Sep-2016 01:30:00,7.064695
24.516155,118.136049,18-Sep-2016 15:00:00,4.806053
24.516155,118.136049,18-Sep-2016 16:00:00,0.820271
24.516155,118.137033,16-Sep-2016 17:00:00,3.145754
24.516155,118.137033,17-Sep-2016 01:30:00,6.143063
24.516155,118.137033,17-Sep-2016 02:00:00,0.198273
24.516155,118.137033,17-Sep-2016 03:30:00,5.539449
24.516155,118.137033,17-Sep-2016 04:00:00,2.626533
24.516155,118.137033,17-Sep-2016 14:00:00,1.639064
24.516155,118.137033,18-Sep-2016 02:30:00,12.510253
24.516155,118.137033,18-Sep-2016 03:00:00,13.282217
24.516155,118.137033,18-Sep-2016 03:30:00,2.040217
24.516155,118.137033,18-Sep-2016 04:30:00,2.826292
24.516155,118.137033,18-Sep-2016 16:00:00,0.034107
24.516155,118.137033,19-Sep-2016 16:00:00,13.009621
24.516155,118.154737,06-Sep-2016 10:00:00,7.052596
24.516155,118.156704,13-Sep-2016 10:00:00,1.525895
24.516155,118.178341,23-Sep-2016 09:00:00,3.056818
24.515257,118.103593,19-Sep-2016 21:30:00,1.122783
24.515257,118.103593,30-Sep-2016 20:30:00,2.366242
24.515257,118.103593,30-Sep-2016 21:00:00,7.495455
24.515257,118.103593,30-Sep-2016 21:30:00,2.362287
24.515257,118.107527,11-Sep-2016 21:30:00,0.622499
24.515257,118.107527,21-Sep-2016 21:00:00,3.079608
24.515257,118.133099,08-Sep-2016 16:00:00,11.737629
24.515257,118.133099,10-Sep-2016 02:30:00,8.547432
24.515257,118.133099,11-Sep-2016 03:30:00,6.720724
24.515257,118.133099,11-Sep-2016 16:30:00,1.185602
24.515257,118.133099,14-Sep-2016 22:00:00,3.676024
24.515257,118.133099,14-Sep-2016 23:00:00,5.972171
24.515257,118.133099,14-Sep-2016 23:30:00,2.449039
24.515257,118.133099,15-Sep-2016,0.950058
24.515257,118.133099,15-Sep-2016 00:30:00,4.428872
24.515257,118.133099,18-Sep-2016 20:00:00,10.690652
24.515257,118.133099,18-Sep-2016 20:30:00,15.236041
24.515257,118.136049,17-Sep-2016 01:00:00,1.918437
24.515257,118.136049,17-Sep-2016 02:00:00,4.554778
24.515257,118.136049,17-Sep-2016 05:00:00,0.562308
24.515257,118.136049,18-Sep-2016 14:30:00,5.729033
24.515257,118.137033,17-Sep-2016,9.872928
24.515257,118.137033,17-Sep-2016 23:00:00,9.024607
24.515257,118.137033,18-Sep-2016 00:30:00,14.668869
24.515257,118.137033,18-Sep-2016 04:00:00,3.765294
24.515257,118.137033,18-Sep-2016 05:00:00,6.073945
24.515257,118.137033,18-Sep-2016 12:30:00,1.080345
24.515257,118.137033,18-Sep-2016 13:00:00,6.133364
24.515257,118.137033,19-Sep-2016 15:00:00,1.669964
24.515257,118.138016,18-Sep-2016 13:30:00,7.756017
24.515257,118.142934,21-Sep-2016 11:00:00,1.259716
24.515257,118.142934,26-Sep-2016 19:00:00,1.480590
24.515257,118.149819,27-Sep-2016 17:30:00,1.682775
24.514359,118.089823,09-Sep-2016 14:30:00,0.957350
24.514359,118.089823,18-Sep-2016 08:00:00,5.811633
24.514359,118.090807,18-Sep-2016 08:30:00,1.193310
24.514359,118.096708,11-Sep-2016 03:00:00,1.391166
24.514359,118.101626,18-Sep-2016 09:30:00,3.383378
24.514359,118.103593,17-Sep-2016 08:00:00,0.507877
24.514359,118.104576,18-Sep-2016 08:00:00,0.415113
24.514359,118.105560,14-Sep-2016 08:00:00,1.498177
24.514359,118.105560,23-Sep-2016 15:00:00,1.335905
24.514359,118.106543,14-Sep-2016 08:30:00,7.076651
24.514359,118.106543,17-Sep-2016 23:00:00,5.982549
24.514359,118.107527,17-Sep-2016 22:30:00,3.872376
24.514359,118.108510,17-Sep-2016 22:30:00,15.281505
24.514359,118.109494,17-Sep-2016 22:30:00,11.346067
24.514359,118.109494,30-Sep-2016 10:30:00,4.304105
24.514359,118.110477,17-Sep-2016 21:00:00,3.434087
24.514359,118.110477,30-Sep-2016 10:30:00,2.562432
24.514359,118.112445,08-Sep-2016 08:00:00,3.750310
24.514359,118.113428,08-Sep-2016 08:00:00,4.440572
24.514359,118.113428,14-Sep-2016 07:30:00,0.354253
24.514359,118.113428,14-Sep-2016 08:30:00,0.002296
24.514359,118.114412,17-Sep-2016 20:00:00,3.778561
24.514359,118.134082,15-Sep-2016 15:30:00,3.403525
24.514359,118.135066,19-Sep-2016 01:00:00,2.573895
24.514359,118.135066,20-Sep-2016 03:00:00,9.165823
24.514359,118.137033,19-Sep-2016 03:00:00,7.507322
24.514359,118.138016,12-Sep-2016 16:00:00,1.358474
24.514359,118.138016,18-Sep-2016 03:00:00,0.024665
24.514359,118.138016,19-Sep-2016 16:00:00,3.260541
24.514359,118.144901,12-Sep-2016 15:00:00,3.068243
24.514359,118.152770,09-Sep-2016 14:00:00,2.248536
24.514359,118.153753,01-Sep-2016 19:30:00,0.183090
24.514359,118.155720,13-Sep-2016 10:00:00,4.434792
24.514359,118.155720,18-Sep-2016 11:30:00,4.002312
24.514359,118.156704,13-Sep-2016 10:00:00,1.753184
24.514359,118.157687,02-Sep-2016 10:30:00,1.852031
24.514359,118.157687,12-Sep-2016 19:00:00,1.350169
24.514359,118.157687,13-Sep-2016 10:00:00,1.183342
24.514359,118.158671,02-Sep-2016 10:30:00,1.699038
24.514359,118.167523,19-Sep-2016 16:00:00,1.218390
24.514359,118.167523,19-Sep-2016 16:30:00,24.734599
24.514359,118.167523,30-Sep-2016 19:30:00,0.938488
24.513462,118.088840,28-Sep-2016 08:30:00,2.716049
24.513462,118.108510,29-Sep-2016 16:00:00,0.675613
24.513462,118.115395,15-Sep-2016 13:30:00,4.427294
24.513462,118.115395,16-Sep-2016 12:30:00,1.931501
24.513462,118.115395,17-Sep-2016 22:30:00,1.412614
24.513462,118.135066,17-Sep-2016 07:30:00,5.151518
24.513462,118.135066,18-Sep-2016 03:30:00,0.749923
24.513462,118.135066,20-Sep-2016 02:30:00,0.747248
24.513462,118.135066,20-Sep-2016 04:00:00,3.921793
24.513462,118.136049,28-Sep-2016 10:30:00,3.804304
24.513462,118.138016,14-Sep-2016 19:30:00,1.142419
24.513462,118.144901,17-Sep-2016 20:30:00,12.538202
24.513462,118.154737,24-Sep-2016 21:30:00,1.598753
24.513462,118.154737,29-Sep-2016 22:00:00,3.500571
24.513462,118.167523,19-Sep-2016 09:30:00,7.267334
24.513462,118.168506,13-Sep-2016 18:30:00,5.621576
24.513462,118.168506,30-Sep-2016 19:30:00,0.056174
24.513462,118.178341,23-Sep-2016 14:00:00,6.831945
24.513462,118.178341,23-Sep-2016 14:30:00,3.524850
24.513462,118.178341,24-Sep-2016 08:30:00,12.101085
24.513462,118.179325,25-Sep-2016 09:30:00,0.572952
24.512564,118.092774,29-Sep-2016 20:00:00,5.941210
24.512564,118.100642,08-Sep-2016 12:00:00,0.566249
24.512564,118.137033,13-Sep-2016 16:00:00,2.175564
24.512564,118.138016,02-Sep-2016 11:30:00,1.428877
24.512564,118.141951,16-Sep-2016 09:30:00,4.211424
24.512564,118.142934,16-Sep-2016 09:30:00,9.761232
24.512564,118.142934,16-Sep-2016 10:00:00,1.069004
24.512564,118.143918,16-Sep-2016 09:00:00,0.666488
24.512564,118.144901,15-Sep-2016 16:30:00,4.044473
24.512564,118.145885,25-Sep-2016 22:00:00,0.862275
24.512564,118.145885,26-Sep-2016 22:30:00,0.887168
24.512564,118.146868,03-Sep-2016 16:00:00,4.681317
24.512564,118.154737,17-Sep-2016 21:00:00,0.052627
24.512564,118.155720,01-Sep-2016 14:00:00,1.747592
24.512564,118.155720,24-Sep-2016 22:30:00,2.437475
24.512564,118.177358,09-Sep-2016 15:30:00,8.311518
24.512564,118.177358,10-Sep-2016 09:00:00,7.710427
24.512564,118.177358,20-Sep-2016 15:30:00,7.963803
24.512564,118.177358,20-Sep-2016 17:00:00,0.939166
24.512564,118.177358,23-Sep-2016 14:00:00,5.768590
24.512564,118.177358,24-Sep-2016 08:30:00,9.666332
24.512564,118.178341,09-Sep-2016 15:30:00,0.020169
24.512564,118.178341,10-Sep-2016 09:00:00,6.858264
24.512564,118.178341,20-Sep-2016 15:30:00,1.630674
24.512564,118.178341,24-Sep-2016 08:30:00,10.917580
24.511667,118.093757,26-Sep-2016 02:30:00,0.251328
24.511667,118.116379,14-Sep-2016 09:00:00,2.564324
24.511667,118.116379,17-Sep-2016 21:30:00,2.002117
24.511667,118.116379,29-Sep-2016 13:30:00,4.570220
24.511667,118.134082,27-Sep-2016 21:30:00,3.319892
24.511667,118.136049,27-Sep-2016 10:30:00,0.171979
24.511667,118.137033,16-Sep-2016 14:00:00,0.116119
24.511667,118.137033,24-Sep-2016 20:30:00,5.509584
24.511667,118.140967,17-Sep-2016 21:00:00,0.910843
24.511667,118.140967,27-Sep-2016 07:30:00,3.473688
24.511667,118.144901,10-Sep-2016 04:00:00,0.020592
24.511667,118.144901,11-Sep-2016 03:30:00,0.106702
24.511667,118.150802,17-Sep-2016 12:30:00,3.186944
24.511667,118.150802,18-Sep-2016 21:00:00,1.468330
24.511667,118.150802,18-Sep-2016 22:30:00,2.608755
24.511667,118.155720,17-Sep-2016 20:30:00,0.496043
24.511667,118.155720,24-Sep-2016 22:30:00,8.185432
24.511667,118.177358,09-Sep-2016 15:30:00,1.101841
24.510769,118.088840,15-Sep-2016 21:00:00,4.895887
24.510769,118.088840,16-Sep-2016 09:00:00,0.035318
24.510769,118.088840,18-Sep-2016 09:30:00,9.130846
24.510769,118.129165,03-Sep-2016 17:30:00,0.182085
24.510769,118.132115,03-Sep-2016 23:00:00,0.370686
24.510769,118.132115,03-Sep-2016 23:30:00,21.386135
24.510769,118.132115,04-Sep-2016 00:30:00,32.584207
24.510769,118.132115,06-Sep-2016,40.369497
24.510769,118.132115,06-Sep-2016 00:30:00,3.383130
24.510769,118.132115,30-Sep-2016 12:30:00,1.051794
24.510769,118.133099,04-Sep-2016,23.493137
24.510769,118.133099,04-Sep-2016 00:30:00,14.499762
24.510769,118.133099,04-Sep-2016 01:00:00,63.209169
24.510769,118.133099,27-Sep-2016 10:00:00,0.071982
24.510769,118.133099,28-Sep-2016 23:00:00,3.655862
24.510769,118.133099,29-Sep-2016 00:30:00,0.407768
24.510769,118.134082,14-Sep-2016 10:30:00,0.891627
24.510769,118.134082,17-Sep-2016 13:00:00,9.686823
24.510769,118.134082,17-Sep-2016 13:30:00,11.675021
24.510769,118.134082,27-Sep-2016 09:00:00,0.787391
24.510769,118.134082,30-Sep-2016 08:30:00,3.421775
24.510769,118.135066,27-Sep-2016 07:30:00,0.520259
24.510769,118.144901,16-Sep-2016 09:00:00,0.031627
24.510769,118.144901,17-Sep-2016 13:00:00,1.838782
24.510769,118.144901,17-Sep-2016 13:30:00,7.345470
24.510769,118.169490,18-Sep-2016 10:30:00,0.921564
24.510769,118.184243,17-Sep-2016 08:00:00,0.685371
24.510769,118.191127,23-Sep-2016 14:00:00,3.690473
24.509871,118.088840,16-Sep-2016 09:30:00,2.419901
24.509871,118.116379,16-Sep-2016 02:30:00,0.748073
24.509871,118.117362,03-Sep-2016 23:00:00,14.510020
24.509871,118.117362,16-Sep-2016 14:30:00,5.032639
24.509871,118.117362,16-Sep-2016 15:30:00,2.002647
24.509871,118.117362,29-Sep-2016 19:00:00,12.032389
24.509871,118.117362,30-Sep-2016 19:30:00,2.020629
24.509871,118.117362,30-Sep-2016 20:00:00,2.797824
24.509871,118.118346,03-Sep-2016 13:30:00,2.888494
24.509871,118.118346,11-Sep-2016 14:00:00,2.999468
24.509871,118.119329,11-Sep-2016 10:00:00,17.576826
24.509871,118.119329,11-Sep-2016 14:00:00,12.061900
24.509871,118.120313,11-Sep-2016 10:00:00,3.102372
24.509871,118.120313,19-Sep-2016 22:30:00,3.075570
24.509871,118.120313,30-Sep-2016 22:30:00,8.972695
24.509871,118.121296,03-Sep-2016 23:00:00,2.470159
24.509871,118.121296,04-Sep-2016 22:00:00,1.384727
24.509871,118.121296,06-Sep-2016 22:30:00,6.925581
24.509871,118.121296,06-Sep-2016 23:00:00,7.385904
24.509871,118.121296,07-Sep-2016 22:30:00,3.196970
24.509871,118.121296,10-Sep-2016 22:30:00,5.488507
24.509871,118.121296,11-Sep-2016 22:30:00,1.182929
24.509871,118.121296,12-Sep-2016 23:00:00,0.542576
24.509871,118.121296,22-Sep-2016 22:30:00,0.177758
24.509871,118.121296,25-Sep-2016 23:00:00,0.332234
24.509871,118.122280,11-Sep-2016 22:00:00,1.856952
24.509871,118.122280,25-Sep-2016,9.202801
24.509871,118.130148,10-Sep-2016 02:00:00,1.763561
24.509871,118.133099,03-Sep-2016 23:00:00,9.730582
24.509871,118.133099,04-Sep-2016 00:30:00,9.077542
24.509871,118.133099,05-Sep-2016 16:30:00,7.040075
24.509871,118.133099,11-Sep-2016 17:30:00,10.178532
24.509871,118.133099,18-Sep-2016 00:30:00,6.717824
24.509871,118.144901,17-Sep-2016 14:00:00,0.243646
24.509871,118.170473,13-Sep-2016 14:30:00,0.024239
24.509871,118.170473,18-Sep-2016 15:30:00,0.485290
24.509871,118.171457,13-Sep-2016 14:30:00,1.353548
24.509871,118.172440,19-Sep-2016 08:30:00,3.162732
24.509871,118.173424,16-Sep-2016 09:00:00,5.709877
24.509871,118.173424,19-Sep-2016 15:30:00,8.906441
24.509871,118.192111,23-Sep-2016 14:00:00,3.278934
24.509871,118.192111,23-Sep-2016 14:30:00,0.205959
24.508974,118.087856,16-Sep-2016 07:30:00,2.577488
24.508974,118.087856,16-Sep-2016 09:00:00,5.453141
24.508974,118.087856,30-Sep-2016 12:30:00,1.593498
24.508974,118.117362,19-Sep-2016 21:30:00,6.053740
24.508974,118.117362,29-Sep-2016 20:30:00,6.522122
24.508974,118.118346,03-Sep-2016 13:30:00,1.754198
24.508974,118.118346,07-Sep-2016 01:30:00,21.064111
24.508974,118.118346,16-Sep-2016 14:30:00,1.592273
24.508974,118.119329,04-Sep-2016,4.371417
24.508974,118.119329,04-Sep-2016 01:30:00,12.773729
24.508974,118.119329,04-Sep-2016 22:00:00,4.389113
24.508974,118.119329,22-Sep-2016 14:30:00,0.632557
24.508974,118.119329,24-Sep-2016 10:00:00,3.170852
24.508974,118.119329,24-Sep-2016 22:30:00,0.191201
24.508974,118.119329,25-Sep-2016 15:00:00,1.766937
24.508974,118.119329,30-Sep-2016 22:00:00,12.074763
24.508974,118.122280,07-Sep-2016 08:00:00,0.928328
24.508974,118.127198,30-Sep-2016 13:00:00,0.636841
24.508974,118.133099,18-Sep-2016 00:30:00,6.785189
24.508974,118.144901,17-Sep-2016 13:00:00,6.368968
24.508974,118.151786,18-Sep-2016 11:00:00,0.000056
24.508974,118.155720,19-Sep-2016 20:00:00,0.226958
24.508974,118.155720,23-Sep-2016 22:00:00,1.656173
24.508974,118.155720,23-Sep-2016 22:30:00,2.595725
24.508974,118.155720,23-Sep-2016 23:30:00,4.196121
24.508974,118.169490,20-Sep-2016 14:00:00,7.557935
24.508974,118.169490,21-Sep-2016 13:30:00,8.339993
